hour,day_of_year,month,temperature_c,relative_humidity_percent,ghi_w_m2,dni_w_m2,dhi_w_m2,location,latitude,longitude,days_since_planting,growth_stage,heat_index_approx,heat_risk_class
4,258,9,21.93,89.88349877,760.6467187,525.4871265,155.7161929,Arkansas,34.7,-92.4,136,reproductive,33.91269368,Low
4,258,9,21.93,89.88349877,760.6467187,525.4871265,155.7161929,Minnesota,44.9,-93.1,122,reproductive,33.91269368,Low
4,258,9,21.93,89.88349877,760.6467187,525.4871265,155.7161929,Ohio,40.4,-82.9,127,reproductive,33.91269368,Low
4,258,9,21.93,89.88349877,760.6467187,525.4871265,155.7161929,Virginia,37.5,-77.5,142,reproductive,33.91269368,Low
4,258,9,21.93,89.88349877,760.6467187,525.4871265,155.7161929,Wisconsin,43.1,-89.4,117,reproductive,33.91269368,Low
5,258,9,22.68818182,71.74066054,792.2464572,569.3183836,186.0474348,Arkansas,34.7,-92.4,136,reproductive,32.71297097,Low
5,258,9,22.68818182,71.74066054,792.2464572,569.3183836,186.0474348,Minnesota,44.9,-93.1,122,reproductive,32.71297097,Low
5,258,9,22.68818182,71.74066054,792.2464572,569.3183836,186.0474348,Ohio,40.4,-82.9,127,reproductive,32.71297097,Low
5,258,9,22.68818182,71.74066054,792.2464572,569.3183836,186.0474348,Virginia,37.5,-77.5,142,reproductive,32.71297097,Low
5,258,9,22.68818182,71.74066054,792.2464572,569.3183836,186.0474348,Wisconsin,43.1,-89.4,117,reproductive,32.71297097,Low
6,258,9,23.44636364,86.97606866,754.0199286,603.6713585,185.2201941,Arkansas,34.7,-92.4,136,reproductive,36.18258386,Low
6,258,9,23.44636364,86.97606866,754.0199286,603.6713585,185.2201941,Minnesota,44.9,-93.1,122,reproductive,36.18258386,Low
6,258,9,23.44636364,86.97606866,754.0199286,603.6713585,185.2201941,Ohio,40.4,-82.9,127,reproductive,36.18258386,Low
6,258,9,23.44636364,86.97606866,754.0199286,603.6713585,185.2201941,Virginia,37.5,-77.5,142,reproductive,36.18258386,Low
6,258,9,23.44636364,86.97606866,754.0199286,603.6713585,185.2201941,Wisconsin,43.1,-89.4,117,reproductive,36.18258386,Low
7,258,9,24.20454545,46.76112767,745.6281035,576.8859234,210.7425084,Arkansas,34.7,-92.4,136,reproductive,31.37840707,Low
7,258,9,24.20454545,46.76112767,745.6281035,576.8859234,210.7425084,Minnesota,44.9,-93.1,122,reproductive,31.37840707,Low
7,258,9,24.20454545,46.76112767,745.6281035,576.8859234,210.7425084,Ohio,40.4,-82.9,127,reproductive,31.37840707,Low
7,258,9,24.20454545,46.76112767,745.6281035,576.8859234,210.7425084,Virginia,37.5,-77.5,142,reproductive,31.37840707,Low
7,258,9,24.20454545,46.76112767,745.6281035,576.8859234,210.7425084,Wisconsin,43.1,-89.4,117,reproductive,31.37840707,Low
8,258,9,24.96272727,40.5692139,642.4399221,523.3082725,184.2400915,Arkansas,34.7,-92.4,136,reproductive,31.48184701,Low
8,258,9,24.96272727,40.5692139,642.4399221,523.3082725,184.2400915,Minnesota,44.9,-93.1,122,reproductive,31.48184701,Low
8,258,9,24.96272727,40.5692139,642.4399221,523.3082725,184.2400915,Ohio,40.4,-82.9,127,reproductive,31.48184701,Low
8,258,9,24.96272727,40.5692139,642.4399221,523.3082725,184.2400915,Virginia,37.5,-77.5,142,reproductive,31.48184701,Low
8,258,9,24.96272727,40.5692139,642.4399221,523.3082725,184.2400915,Wisconsin,43.1,-89.4,117,reproductive,31.48184701,Low
9,258,9,25.72090909,52.59536553,582.7529707,403.1649168,160.1508252,Arkansas,34.7,-92.4,136,reproductive,34.57129251,Low
9,258,9,25.72090909,52.59536553,582.7529707,403.1649168,160.1508252,Minnesota,44.9,-93.1,122,reproductive,34.57129251,Low
9,258,9,25.72090909,52.59536553,582.7529707,403.1649168,160.1508252,Ohio,40.4,-82.9,127,reproductive,34.57129251,Low
9,258,9,25.72090909,52.59536553,582.7529707,403.1649168,160.1508252,Virginia,37.5,-77.5,142,reproductive,34.57129251,Low
9,258,9,25.72090909,52.59536553,582.7529707,403.1649168,160.1508252,Wisconsin,43.1,-89.4,117,reproductive,34.57129251,Low
10,258,9,26.47909091,45.88611273,507.7252146,325.6359988,101.2403055,Arkansas,34.7,-92.4,136,reproductive,34.56291379,Low
10,258,9,26.47909091,45.88611273,507.7252146,325.6359988,101.2403055,Minnesota,44.9,-93.1,122,reproductive,34.56291379,Low
10,258,9,26.47909091,45.88611273,507.7252146,325.6359988,101.2403055,Ohio,40.4,-82.9,127,reproductive,34.56291379,Low
10,258,9,26.47909091,45.88611273,507.7252146,325.6359988,101.2403055,Virginia,37.5,-77.5,142,reproductive,34.56291379,Low
10,258,9,26.47909091,45.88611273,507.7252146,325.6359988,101.2403055,Wisconsin,43.1,-89.4,117,reproductive,34.56291379,Low
11,258,9,27.23727273,66.80194083,206.7387911,70.53876366,38.89651575,Arkansas,34.7,-92.4,136,reproductive,39.55540759,Low
11,258,9,27.23727273,66.80194083,206.7387911,70.53876366,38.89651575,Minnesota,44.9,-93.1,122,reproductive,39.55540759,Low
11,258,9,27.23727273,66.80194083,206.7387911,70.53876366,38.89651575,Ohio,40.4,-82.9,127,reproductive,39.55540759,Low
11,258,9,27.23727273,66.80194083,206.7387911,70.53876366,38.89651575,Virginia,37.5,-77.5,142,reproductive,39.55540759,Low
11,258,9,27.23727273,66.80194083,206.7387911,70.53876366,38.89651575,Wisconsin,43.1,-89.4,117,reproductive,39.55540759,Low
12,258,9,27.99545455,74.66652277,0,31.10484444,0,Arkansas,34.7,-92.4,136,reproductive,42.40340981,Low
12,258,9,27.99545455,74.66652277,0,31.10484444,0,Minnesota,44.9,-93.1,122,reproductive,42.40340981,Low
12,258,9,27.99545455,74.66652277,0,31.10484444,0,Ohio,40.4,-82.9,127,reproductive,42.40340981,Low
12,258,9,27.99545455,74.66652277,0,31.10484444,0,Virginia,37.5,-77.5,142,reproductive,42.40340981,Low
12,258,9,27.99545455,74.66652277,0,31.10484444,0,Wisconsin,43.1,-89.4,117,reproductive,42.40340981,Low
13,258,9,28.75363636,54.12585078,0,0,0,Arkansas,34.7,-92.4,136,reproductive,39.6806796,Low
13,258,9,28.75363636,54.12585078,0,0,0,Minnesota,44.9,-93.1,122,reproductive,39.6806796,Low
13,258,9,28.75363636,54.12585078,0,0,0,Ohio,40.4,-82.9,127,reproductive,39.6806796,Low
13,258,9,28.75363636,54.12585078,0,0,0,Virginia,37.5,-77.5,142,reproductive,39.6806796,Low
13,258,9,28.75363636,54.12585078,0,0,0,Wisconsin,43.1,-89.4,117,reproductive,39.6806796,Low
14,258,9,29.51181818,35.39076161,0,0,0,Arkansas,34.7,-92.4,136,reproductive,36.98509432,Low
14,258,9,29.51181818,35.39076161,0,0,0,Minnesota,44.9,-93.1,122,reproductive,36.98509432,Low
14,258,9,29.51181818,35.39076161,0,0,0,Ohio,40.4,-82.9,127,reproductive,36.98509432,Low
14,258,9,29.51181818,35.39076161,0,0,0,Virginia,37.5,-77.5,142,reproductive,36.98509432,Low
14,258,9,29.51181818,35.39076161,0,0,0,Wisconsin,43.1,-89.4,117,reproductive,36.98509432,Low
15,258,9,30.27,31.57991769,0,0,0,Arkansas,34.7,-92.4,136,reproductive,37.24361137,Low
15,258,9,30.27,31.57991769,0,0,0,Minnesota,44.9,-93.1,122,reproductive,37.24361137,Low
15,258,9,30.27,31.57991769,0,0,0,Ohio,40.4,-82.9,127,reproductive,37.24361137,Low
15,258,9,30.27,31.57991769,0,0,0,Virginia,37.5,-77.5,142,reproductive,37.24361137,Low
15,258,9,30.27,31.57991769,0,0,0,Wisconsin,43.1,-89.4,117,reproductive,37.24361137,Low
16,258,9,29.34333333,43.08166241,0,0,0,Arkansas,34.7,-92.4,136,reproductive,38.35040346,Low
16,258,9,29.34333333,43.08166241,0,0,0,Minnesota,44.9,-93.1,122,reproductive,38.35040346,Low
16,258,9,29.34333333,43.08166241,0,0,0,Ohio,40.4,-82.9,127,reproductive,38.35040346,Low
16,258,9,29.34333333,43.08166241,0,0,0,Virginia,37.5,-77.5,142,reproductive,38.35040346,Low
16,258,9,29.34333333,43.08166241,0,0,0,Wisconsin,43.1,-89.4,117,reproductive,38.35040346,Low
17,258,9,28.41666667,73.94924615,0,0,0,Arkansas,34.7,-92.4,136,reproductive,43.04932359,Low
17,258,9,28.41666667,73.94924615,0,0,0,Minnesota,44.9,-93.1,122,reproductive,43.04932359,Low
17,258,9,28.41666667,73.94924615,0,0,0,Ohio,40.4,-82.9,127,reproductive,43.04932359,Low
17,258,9,28.41666667,73.94924615,0,0,0,Virginia,37.5,-77.5,142,reproductive,43.04932359,Low
17,258,9,28.41666667,73.94924615,0,0,0,Wisconsin,43.1,-89.4,117,reproductive,43.04932359,Low
18,258,9,27.49,43.2931448,0,0,0,Arkansas,34.7,-92.4,136,reproductive,35.59512238,Low
18,258,9,27.49,43.2931448,0,0,0,Minnesota,44.9,-93.1,122,reproductive,35.59512238,Low
18,258,9,27.49,43.2931448,0,0,0,Ohio,40.4,-82.9,127,reproductive,35.59512238,Low
18,258,9,27.49,43.2931448,0,0,0,Virginia,37.5,-77.5,142,reproductive,35.59512238,Low
18,258,9,27.49,43.2931448,0,0,0,Wisconsin,43.1,-89.4,117,reproductive,35.59512238,Low
19,258,9,26.56333333,84.65845573,0,0,0,Arkansas,34.7,-92.4,136,reproductive,41.55372835,Low
19,258,9,26.56333333,84.65845573,0,0,0,Minnesota,44.9,-93.1,122,reproductive,41.55372835,Low
19,258,9,26.56333333,84.65845573,0,0,0,Ohio,40.4,-82.9,127,reproductive,41.55372835,Low
19,258,9,26.56333333,84.65845573,0,0,0,Virginia,37.5,-77.5,142,reproductive,41.55372835,Low
19,258,9,26.56333333,84.65845573,0,0,0,Wisconsin,43.1,-89.4,117,reproductive,41.55372835,Low
20,258,9,25.63666667,69.09861056,0,0,0,Arkansas,34.7,-92.4,136,reproductive,37.2048256,Low
20,258,9,25.63666667,69.09861056,0,0,0,Minnesota,44.9,-93.1,122,reproductive,37.2048256,Low
20,258,9,25.63666667,69.09861056,0,0,0,Ohio,40.4,-82.9,127,reproductive,37.2048256,Low
20,258,9,25.63666667,69.09861056,0,0,0,Virginia,37.5,-77.5,142,reproductive,37.2048256,Low
20,258,9,25.63666667,69.09861056,0,0,0,Wisconsin,43.1,-89.4,117,reproductive,37.2048256,Low
21,258,9,24.71,81.72537823,0,0,0,Arkansas,34.7,-92.4,136,reproductive,37.64160923,Low
21,258,9,24.71,81.72537823,0,0,0,Minnesota,44.9,-93.1,122,reproductive,37.64160923,Low
21,258,9,24.71,81.72537823,0,0,0,Ohio,40.4,-82.9,127,reproductive,37.64160923,Low
21,258,9,24.71,81.72537823,0,0,0,Virginia,37.5,-77.5,142,reproductive,37.64160923,Low
21,258,9,24.71,81.72537823,0,0,0,Wisconsin,43.1,-89.4,117,reproductive,37.64160923,Low
22,258,9,23.78333333,53.14888349,0,0,0,Arkansas,34.7,-92.4,136,reproductive,31.72913217,Low
22,258,9,23.78333333,53.14888349,0,0,0,Minnesota,44.9,-93.1,122,reproductive,31.72913217,Low
22,258,9,23.78333333,53.14888349,0,0,0,Ohio,40.4,-82.9,127,reproductive,31.72913217,Low
22,258,9,23.78333333,53.14888349,0,0,0,Virginia,37.5,-77.5,142,reproductive,31.72913217,Low
22,258,9,23.78333333,53.14888349,0,0,0,Wisconsin,43.1,-89.4,117,reproductive,31.72913217,Low
23,258,9,22.85666667,89.01299175,0,0,0,Arkansas,34.7,-92.4,136,reproductive,35.42536361,Low
23,258,9,22.85666667,89.01299175,0,0,0,Minnesota,44.9,-93.1,122,reproductive,35.42536361,Low
23,258,9,22.85666667,89.01299175,0,0,0,Ohio,40.4,-82.9,127,reproductive,35.42536361,Low
23,258,9,22.85666667,89.01299175,0,0,0,Virginia,37.5,-77.5,142,reproductive,35.42536361,Low
23,258,9,22.85666667,89.01299175,0,0,0,Wisconsin,43.1,-89.4,117,reproductive,35.42536361,Low
0,259,9,21.1,70.76990465,4.008017254,19.61666358,0.272883087,Arkansas,34.7,-92.4,137,reproductive,30.05841628,Low
0,259,9,21.1,70.76990465,4.008017254,19.61666358,0.272883087,Minnesota,44.9,-93.1,123,reproductive,30.05841628,Low
0,259,9,21.1,70.76990465,4.008017254,19.61666358,0.272883087,Ohio,40.4,-82.9,128,reproductive,30.05841628,Low
0,259,9,21.1,70.76990465,4.008017254,19.61666358,0.272883087,Virginia,37.5,-77.5,143,maturity,30.05841628,Low
0,259,9,21.1,70.76990465,4.008017254,19.61666358,0.272883087,Wisconsin,43.1,-89.4,118,reproductive,30.05841628,Low
1,259,9,20.6875,51.41759253,166.6769536,31.32863363,47.40610088,Arkansas,34.7,-92.4,137,reproductive,27.03012327,Low
1,259,9,20.6875,51.41759253,166.6769536,31.32863363,47.40610088,Minnesota,44.9,-93.1,123,reproductive,27.03012327,Low
1,259,9,20.6875,51.41759253,166.6769536,31.32863363,47.40610088,Ohio,40.4,-82.9,128,reproductive,27.03012327,Low
1,259,9,20.6875,51.41759253,166.6769536,31.32863363,47.40610088,Virginia,37.5,-77.5,143,maturity,27.03012327,Low
1,259,9,20.6875,51.41759253,166.6769536,31.32863363,47.40610088,Wisconsin,43.1,-89.4,118,reproductive,27.03012327,Low
2,259,9,20.275,42.75234797,344.7343162,235.183076,99.70311792,Arkansas,34.7,-92.4,137,reproductive,25.41378133,Low
2,259,9,20.275,42.75234797,344.7343162,235.183076,99.70311792,Minnesota,44.9,-93.1,123,reproductive,25.41378133,Low
2,259,9,20.275,42.75234797,344.7343162,235.183076,99.70311792,Ohio,40.4,-82.9,128,reproductive,25.41378133,Low
2,259,9,20.275,42.75234797,344.7343162,235.183076,99.70311792,Virginia,37.5,-77.5,143,maturity,25.41378133,Low
2,259,9,20.275,42.75234797,344.7343162,235.183076,99.70311792,Wisconsin,43.1,-89.4,118,reproductive,25.41378133,Low
3,259,9,19.8625,81.99187988,657.106063,437.3525947,157.9353871,Arkansas,34.7,-92.4,137,reproductive,29.4649555,Low
3,259,9,19.8625,81.99187988,657.106063,437.3525947,157.9353871,Minnesota,44.9,-93.1,123,reproductive,29.4649555,Low
3,259,9,19.8625,81.99187988,657.106063,437.3525947,157.9353871,Ohio,40.4,-82.9,128,reproductive,29.4649555,Low
3,259,9,19.8625,81.99187988,657.106063,437.3525947,157.9353871,Virginia,37.5,-77.5,143,maturity,29.4649555,Low
3,259,9,19.8625,81.99187988,657.106063,437.3525947,157.9353871,Wisconsin,43.1,-89.4,118,reproductive,29.4649555,Low
4,259,9,19.45,49.08589655,688.5150312,567.0136167,154.0674406,Arkansas,34.7,-92.4,137,reproductive,25.05076887,Low
4,259,9,19.45,49.08589655,688.5150312,567.0136167,154.0674406,Minnesota,44.9,-93.1,123,reproductive,25.05076887,Low
4,259,9,19.45,49.08589655,688.5150312,567.0136167,154.0674406,Ohio,40.4,-82.9,128,reproductive,25.05076887,Low
4,259,9,19.45,49.08589655,688.5150312,567.0136167,154.0674406,Virginia,37.5,-77.5,143,maturity,25.05076887,Low
4,259,9,19.45,49.08589655,688.5150312,567.0136167,154.0674406,Wisconsin,43.1,-89.4,118,reproductive,25.05076887,Low
5,259,9,19.75,32.66185455,778.0017128,560.0923644,219.0148857,Arkansas,34.7,-92.4,137,reproductive,23.54811441,Low
5,259,9,19.75,32.66185455,778.0017128,560.0923644,219.0148857,Minnesota,44.9,-93.1,123,reproductive,23.54811441,Low
5,259,9,19.75,32.66185455,778.0017128,560.0923644,219.0148857,Ohio,40.4,-82.9,128,reproductive,23.54811441,Low
5,259,9,19.75,32.66185455,778.0017128,560.0923644,219.0148857,Virginia,37.5,-77.5,143,maturity,23.54811441,Low
5,259,9,19.75,32.66185455,778.0017128,560.0923644,219.0148857,Wisconsin,43.1,-89.4,118,reproductive,23.54811441,Low
6,259,9,20.05,46.71952276,805.5208076,602.2424335,214.5226626,Arkansas,34.7,-92.4,137,reproductive,25.58662393,Low
6,259,9,20.05,46.71952276,805.5208076,602.2424335,214.5226626,Minnesota,44.9,-93.1,123,reproductive,25.58662393,Low
6,259,9,20.05,46.71952276,805.5208076,602.2424335,214.5226626,Ohio,40.4,-82.9,128,reproductive,25.58662393,Low
6,259,9,20.05,46.71952276,805.5208076,602.2424335,214.5226626,Virginia,37.5,-77.5,143,maturity,25.58662393,Low
6,259,9,20.05,46.71952276,805.5208076,602.2424335,214.5226626,Wisconsin,43.1,-89.4,118,reproductive,25.58662393,Low
7,259,9,20.35,40.7670822,680.5664274,561.028883,208.8818339,Arkansas,34.7,-92.4,137,reproductive,25.27332923,Low
7,259,9,20.35,40.7670822,680.5664274,561.028883,208.8818339,Minnesota,44.9,-93.1,123,reproductive,25.27332923,Low
7,259,9,20.35,40.7670822,680.5664274,561.028883,208.8818339,Ohio,40.4,-82.9,128,reproductive,25.27332923,Low
7,259,9,20.35,40.7670822,680.5664274,561.028883,208.8818339,Virginia,37.5,-77.5,143,maturity,25.27332923,Low
7,259,9,20.35,40.7670822,680.5664274,561.028883,208.8818339,Wisconsin,43.1,-89.4,118,reproductive,25.27332923,Low
8,259,9,20.65,49.18387296,735.410624,473.2824693,173.3971498,Arkansas,34.7,-92.4,137,reproductive,26.70282119,Low
8,259,9,20.65,49.18387296,735.410624,473.2824693,173.3971498,Minnesota,44.9,-93.1,123,reproductive,26.70282119,Low
8,259,9,20.65,49.18387296,735.410624,473.2824693,173.3971498,Ohio,40.4,-82.9,128,reproductive,26.70282119,Low
8,259,9,20.65,49.18387296,735.410624,473.2824693,173.3971498,Virginia,37.5,-77.5,143,maturity,26.70282119,Low
8,259,9,20.65,49.18387296,735.410624,473.2824693,173.3971498,Wisconsin,43.1,-89.4,118,reproductive,26.70282119,Low
9,259,9,20.95,66.79597078,534.2742788,405.4825772,136.7666884,Arkansas,34.7,-92.4,137,reproductive,29.326345,Low
9,259,9,20.95,66.79597078,534.2742788,405.4825772,136.7666884,Minnesota,44.9,-93.1,123,reproductive,29.326345,Low
9,259,9,20.95,66.79597078,534.2742788,405.4825772,136.7666884,Ohio,40.4,-82.9,128,reproductive,29.326345,Low
9,259,9,20.95,66.79597078,534.2742788,405.4825772,136.7666884,Virginia,37.5,-77.5,143,maturity,29.326345,Low
9,259,9,20.95,66.79597078,534.2742788,405.4825772,136.7666884,Wisconsin,43.1,-89.4,118,reproductive,29.326345,Low
10,259,9,21.25,60.02591325,368.1693109,305.2980586,98.19130023,Arkansas,34.7,-92.4,137,reproductive,28.92000395,Low
10,259,9,21.25,60.02591325,368.1693109,305.2980586,98.19130023,Minnesota,44.9,-93.1,123,reproductive,28.92000395,Low
10,259,9,21.25,60.02591325,368.1693109,305.2980586,98.19130023,Ohio,40.4,-82.9,128,reproductive,28.92000395,Low
10,259,9,21.25,60.02591325,368.1693109,305.2980586,98.19130023,Virginia,37.5,-77.5,143,maturity,28.92000395,Low
10,259,9,21.25,60.02591325,368.1693109,305.2980586,98.19130023,Wisconsin,43.1,-89.4,118,reproductive,28.92000395,Low
11,259,9,21.55,72.65102294,209.636331,224.1045424,47.18073917,Arkansas,34.7,-92.4,137,reproductive,31.0087657,Low
11,259,9,21.55,72.65102294,209.636331,224.1045424,47.18073917,Minnesota,44.9,-93.1,123,reproductive,31.0087657,Low
11,259,9,21.55,72.65102294,209.636331,224.1045424,47.18073917,Ohio,40.4,-82.9,128,reproductive,31.0087657,Low
11,259,9,21.55,72.65102294,209.636331,224.1045424,47.18073917,Virginia,37.5,-77.5,143,maturity,31.0087657,Low
11,259,9,21.55,72.65102294,209.636331,224.1045424,47.18073917,Wisconsin,43.1,-89.4,118,reproductive,31.0087657,Low
12,259,9,21.85,50.02992832,0,0,0.460509087,Arkansas,34.7,-92.4,137,reproductive,28.48654419,Low
12,259,9,21.85,50.02992832,0,0,0.460509087,Minnesota,44.9,-93.1,123,reproductive,28.48654419,Low
12,259,9,21.85,50.02992832,0,0,0.460509087,Ohio,40.4,-82.9,128,reproductive,28.48654419,Low
12,259,9,21.85,50.02992832,0,0,0.460509087,Virginia,37.5,-77.5,143,maturity,28.48654419,Low
12,259,9,21.85,50.02992832,0,0,0.460509087,Wisconsin,43.1,-89.4,118,reproductive,28.48654419,Low
13,259,9,22.15,37.18850519,0,0,0,Arkansas,34.7,-92.4,137,reproductive,27.17601418,Low
13,259,9,22.15,37.18850519,0,0,0,Minnesota,44.9,-93.1,123,reproductive,27.17601418,Low
13,259,9,22.15,37.18850519,0,0,0,Ohio,40.4,-82.9,128,reproductive,27.17601418,Low
13,259,9,22.15,37.18850519,0,0,0,Virginia,37.5,-77.5,143,maturity,27.17601418,Low
13,259,9,22.15,37.18850519,0,0,0,Wisconsin,43.1,-89.4,118,reproductive,27.17601418,Low
14,259,9,22.45,39.61606626,0,0,0,Arkansas,34.7,-92.4,137,reproductive,27.90472384,Low
14,259,9,22.45,39.61606626,0,0,0,Minnesota,44.9,-93.1,123,reproductive,27.90472384,Low
14,259,9,22.45,39.61606626,0,0,0,Ohio,40.4,-82.9,128,reproductive,27.90472384,Low
14,259,9,22.45,39.61606626,0,0,0,Virginia,37.5,-77.5,143,maturity,27.90472384,Low
14,259,9,22.45,39.61606626,0,0,0,Wisconsin,43.1,-89.4,118,reproductive,27.90472384,Low
15,259,9,22.75,77.83696589,0,0,0,Arkansas,34.7,-92.4,137,reproductive,33.66835854,Low
15,259,9,22.75,77.83696589,0,0,0,Minnesota,44.9,-93.1,123,reproductive,33.66835854,Low
15,259,9,22.75,77.83696589,0,0,0,Ohio,40.4,-82.9,128,reproductive,33.66835854,Low
15,259,9,22.75,77.83696589,0,0,0,Virginia,37.5,-77.5,143,maturity,33.66835854,Low
15,259,9,22.75,77.83696589,0,0,0,Wisconsin,43.1,-89.4,118,reproductive,33.66835854,Low
16,259,9,22.38333333,35.87943946,0,0,0,Arkansas,34.7,-92.4,137,reproductive,27.30317926,Low
16,259,9,22.38333333,35.87943946,0,0,0,Minnesota,44.9,-93.1,123,reproductive,27.30317926,Low
16,259,9,22.38333333,35.87943946,0,0,0,Ohio,40.4,-82.9,128,reproductive,27.30317926,Low
16,259,9,22.38333333,35.87943946,0,0,0,Virginia,37.5,-77.5,143,maturity,27.30317926,Low
16,259,9,22.38333333,35.87943946,0,0,0,Wisconsin,43.1,-89.4,118,reproductive,27.30317926,Low
17,259,9,22.01666667,77.88757306,0,0,0,Arkansas,34.7,-92.4,137,reproductive,32.45626799,Low
17,259,9,22.01666667,77.88757306,0,0,0,Minnesota,44.9,-93.1,123,reproductive,32.45626799,Low
17,259,9,22.01666667,77.88757306,0,0,0,Ohio,40.4,-82.9,128,reproductive,32.45626799,Low
17,259,9,22.01666667,77.88757306,0,0,0,Virginia,37.5,-77.5,143,maturity,32.45626799,Low
17,259,9,22.01666667,77.88757306,0,0,0,Wisconsin,43.1,-89.4,118,reproductive,32.45626799,Low
18,259,9,21.65,42.75776103,0,0,0,Arkansas,34.7,-92.4,137,reproductive,27.25165019,Low
18,259,9,21.65,42.75776103,0,0,0,Minnesota,44.9,-93.1,123,reproductive,27.25165019,Low
18,259,9,21.65,42.75776103,0,0,0,Ohio,40.4,-82.9,128,reproductive,27.25165019,Low
18,259,9,21.65,42.75776103,0,0,0,Virginia,37.5,-77.5,143,maturity,27.25165019,Low
18,259,9,21.65,42.75776103,0,0,0,Wisconsin,43.1,-89.4,118,reproductive,27.25165019,Low
19,259,9,21.28333333,70.70427708,0,0,0,Arkansas,34.7,-92.4,137,reproductive,30.33664159,Low
19,259,9,21.28333333,70.70427708,0,0,0,Minnesota,44.9,-93.1,123,reproductive,30.33664159,Low
19,259,9,21.28333333,70.70427708,0,0,0,Ohio,40.4,-82.9,128,reproductive,30.33664159,Low
19,259,9,21.28333333,70.70427708,0,0,0,Virginia,37.5,-77.5,143,maturity,30.33664159,Low
19,259,9,21.28333333,70.70427708,0,0,0,Wisconsin,43.1,-89.4,118,reproductive,30.33664159,Low
20,259,9,20.91666667,67.38577732,0,0,0,Arkansas,34.7,-92.4,137,reproductive,29.34934764,Low
20,259,9,20.91666667,67.38577732,0,0,0,Minnesota,44.9,-93.1,123,reproductive,29.34934764,Low
20,259,9,20.91666667,67.38577732,0,0,0,Ohio,40.4,-82.9,128,reproductive,29.34934764,Low
20,259,9,20.91666667,67.38577732,0,0,0,Virginia,37.5,-77.5,143,maturity,29.34934764,Low
20,259,9,20.91666667,67.38577732,0,0,0,Wisconsin,43.1,-89.4,118,reproductive,29.34934764,Low
21,259,9,20.55,35.89562621,0,0,0,Arkansas,34.7,-92.4,137,reproductive,24.9398521,Low
